DATE,CLOSING.PRICE
5/5/2011,1173.49
5/6/2011,1180.72
5/9/2011,1187.39
5/10/2011,1199.85
5/11/2011,1189.32
5/12/2011,1201.97
5/13/2011,1190.28
5/16/2011,1173.05
5/17/2011,1168.88
5/18/2011,1184.47
5/19/2011,1185.71
5/20/2011,1182.7
5/23/2011,1162.64
5/24/2011,1156.95
5/25/2011,1163.93
5/26/2011,1171.82
5/27/2011,1178.24
5/31/2011,1193.33
6/1/2011,1166.43
6/2/2011,1169.87
6/3/2011,1152.23
6/6/2011,1141.43
6/7/2011,1143.48
6/8/2011,1129.63
6/9/2011,1134.27
6/10/2011,1116.73
6/13/2011,1113.49
6/14/2011,1131.7
6/15/2011,1113.36
6/16/2011,1106.27
6/17/2011,1104.48
6/20/2011,1111.5
6/21/2011,1133.66
6/22/2011,1127.73
6/23/2011,1138.52
6/24/2011,1123.32
6/27/2011,1137.23
6/28/2011,1150.86
6/29/2011,1153.7
6/30/2011,1168.4
7/1/2011,1185.95
7/5/2011,1186.66
7/6/2011,1193.68
7/7/2011,1205.34
7/8/2011,1197.22
7/11/2011,1173.22
7/12/2011,1158.5
7/13/2011,1163.58
7/14/2011,1150.62
7/15/2011,1159.42
7/18/2011,1150.8
7/19/2011,1182.97
7/20/2011,1178.42
7/21/2011,1181.72
7/22/2011,1193.47
7/25/2011,1185.05
7/26/2011,1187.59
7/27/2011,1147.6
7/28/2011,1144.84
7/29/2011,1134.36
8/1/2011,1127.02
8/2/2011,1096.89
8/3/2011,1110.65
8/4/2011,1051.77
8/5/2011,1044.93
8/8/2011,978.81
8/9/2011,1027.21
8/10/2011,984.9
8/11/2011,1025.35
8/12/2011,1036.21
8/15/2011,1053.74
8/16/2011,1040.83
8/17/2011,1033.9
8/18/2011,976.01
8/19/2011,958.37
8/22/2011,964.89
8/23/2011,1007.78
8/24/2011,1014.19
8/25/2011,993.77
8/26/2011,1018.71
8/29/2011,1051.01
8/30/2011,1053.09
8/31/2011,1058.04
9/1/2011,1043.39
9/2/2011,1014.43
9/6/2011,1008.52
9/7/2011,1039.81
9/8/2011,1028.41
9/9/2011,1002.64
9/12/2011,1014.23
9/13/2011,1027.07
9/14/2011,1048.07
9/15/2011,1063.14
9/16/2011,1071.48
9/19/2011,1067.74
9/20/2011,1057.43
9/21/2011,1038.65
9/22/2011,1008.76
9/23/2011,1019.62
9/26/2011,1032
9/27/2011,1047.08
9/28/2011,1026.85
9/29/2011,1024.74
9/30/2011,999.37
10/3/2011,970.08
10/4/2011,998.02
10/5/2011,1023.25
10/6/2011,1043.34
10/7/2011,1033.14
10/10/2011,1064.28
10/11/2011,1070.27
10/12/2011,1074.87
10/13/2011,1083.43
10/14/2011,1102.27
10/17/2011,1078.43
10/18/2011,1095.72
10/19/2011,1073.56
10/20/2011,1070.52
10/21/2011,1092.61
10/24/2011,1116.76
10/25/2011,1096.26
10/26/2011,1104.31
10/27/2011,1143.82
10/28/2011,1148.58
10/31/2011,1123.97
11/1/2011,1093.7
11/2/2011,1105.61
11/3/2011,1132.59
11/4/2011,1129.37
11/7/2011,1131.4
11/8/2011,1142
11/9/2011,1099.59
11/10/2011,1102.59
11/11/2011,1126.74
11/14/2011,1120.42
11/15/2011,1133.22
11/16/2011,1118.87
11/17/2011,1091.45
11/18/2011,1079.65
11/21/2011,1058.82
11/22/2011,1055.78
11/23/2011,1030.74
11/25/2011,1022.85
11/28/2011,1058.92
11/29/2011,1052.75
11/30/2011,1099.78
12/1/2011,1102.59
12/2/2011,1098.02
12/5/2011,1111.2
12/6/2011,1109.24
12/7/2011,1107.06
12/8/2011,1088.01
12/9/2011,1106.52
12/12/2011,1086.49
12/13/2011,1071.77
12/14/2011,1054.63
12/15/2011,1055.28
12/16/2011,1057.12
12/19/2011,1043.73
12/20/2011,1075.97
12/21/2011,1059.91
12/22/2011,1074.5
12/23/2011,1082.61
12/27/2011,1084.69
12/28/2011,1071.27
12/29/2011,1081.06
12/30/2011,1076.69
1/3/2012,1090.14
1/4/2012,1082.56
1/5/2012,1090.62
1/6/2012,1094.11
1/9/2012,1098.84
1/10/2012,1108.88
1/11/2012,1112.71
1/12/2012,1118.08
1/13/2012,1107.23
1/17/2012,1116.16
1/18/2012,1141.14
1/19/2012,1156.92
1/20/2012,1156.99
1/23/2012,1157.69
1/24/2012,1164.73
1/25/2012,1177.2
1/26/2012,1170.04
1/27/2012,1174.45
1/30/2012,1171.48
1/31/2012,1173.46
2/1/2012,1192.76
2/2/2012,1195.29
2/3/2012,1216.39
2/6/2012,1213.88
2/7/2012,1217.25
2/8/2012,1223.15
2/9/2012,1231.02
2/10/2012,1221.22
2/13/2012,1231.89
2/14/2012,1234.74
2/15/2012,1229.21
2/16/2012,1245.34
2/17/2012,1237.12
2/21/2012,1232.46
2/22/2012,1230.81
2/23/2012,1239.28
2/24/2012,1246.920083
2/27/2012,1246.745981
2/28/2012,1252.911151
2/29/2012,1245.075165
3/1/2012,1254.061065
3/2/2012,1247.445196
3/5/2012,1234.713298
3/6/2012,1217.592349
3/7/2012,1227.927539
3/8/2012,1244.712921
3/9/2012,1253.707246
3/12/2012,1252.144541
3/13/2012,1278.40022
3/14/2012,1278.574322
3/15/2012,1285.274434
3/16/2012,1283.078504
3/19/2012,1291.428372
3/20/2012,1285.452748
3/21/2012,1288.665207
3/22/2012,1284.725452
3/23/2012,1286.741663
3/26/2012,1309.411406
3/27/2012,1308.192693
3/28/2012,1301.995229
3/29/2012,1305.494114
3/30/2012,1303.43859
4/2/2012,1316.945522
4/3/2012,1315.476888
4/4/2012,1295.303541
4/5/2012,1294.614154
4/9/2012,1280.473997
4/10/2012,1258.26759
4/11/2012,1264.876439
4/12/2012,1279.280557
4/13/2012,1263.399382
4/16/2012,1252.381825
4/17/2012,1278.671201
4/18/2012,1272.876699
4/19/2012,1267.598886
4/20/2012,1256.734371
4/23/2012,1244.170959
4/24/2012,1236.392538
4/25/2012,1268.421658
4/26/2012,1280.30832
4/27/2012,1279.833752
4/30/2012,1270.659709
5/1/2012,1272.855638
5/2/2012,1278.095542
5/3/2012,1263.535574
5/4/2012,1234.963218
5/7/2012,1234.039356
5/8/2012,1226.749544
5/9/2012,1226.912413
5/10/2012,1215.826058
5/11/2012,1218.03322
5/14/2012,1208.791783
5/15/2012,1204.787441
5/16/2012,1189.467884
5/17/2012,1168.282219
5/18/2012,1157.013338
5/21/2012,1186.45962
5/22/2012,1183.443383
5/23/2012,1186.504555
5/24/2012,1173.288156
5/25/2012,1174.198082
5/29/2012,1185.145282
5/30/2012,1172.361379
5/31/2012,1165.301025
6/1/2012,1133.74596
6/4/2012,1136.74828
6/5/2012,1152.306491
6/6/2012,1181.698149
6/7/2012,1174.529295
6/8/2012,1182.022546
6/11/2012,1159.998877
6/12/2012,1173.355363
6/13/2012,1164.807019
6/14/2012,1171.853822
6/15/2012,1189.928519
6/18/2012,1199.85796
6/19/2012,1210.765409
6/20/2012,1211.937735
6/21/2012,1177.216009
6/22/2012,1193.317023
6/25/2012,1169.923499
6/26/2012,1173.209224
6/27/2012,1186.165835
6/28/2012,1170.581929
6/29/2012,1212.352064
7/2/2012,1211.648668
7/3/2012,1224.449504
7/5/2012,1218.560574
7/6/2012,1184.450706
7/9/2012,1176.925337
7/10/2012,1165.667796
7/11/2012,1161.887446
7/12/2012,1157.805182
7/13/2012,1171.946966
7/16/2012,1166.281259
